ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13724114,JJ119533,01/16/2025 10:15:00 PM,051XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0231,002,3,40,14,1178470,1870994,2025,01/24/2025 03:41:32 PM,41.801313866,-87.621010957,POINT (-87.621010957 41.801313866)
13722662,JJ117697,01/16/2025 10:14:00 PM,015XX W PERSHING RD,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,true,false,0912,009,11,59,26,1166675,1878864,2025,01/24/2025 03:41:32 PM,41.823170103,-87.664042644,POINT (-87.664042644 41.823170103)
13722653,JJ117692,01/16/2025 10:03:00 PM,060XX W 63RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0812,008,13,64,06,1137309,1862139,2025,01/24/2025 03:41:32 PM,41.777851045,-87.772177316,POINT (-87.772177316 41.777851045)
13723297,JJ118609,01/16/2025 10:00:00 PM,077XX S DAMEN AVE,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,RESIDENCE,false,true,0611,006,17,71,26,1164369,1853367,2025,01/24/2025 03:41:32 PM,41.753252075,-87.673220647,POINT (-87.673220647 41.753252075)
13722861,JJ117939,01/16/2025 10:00:00 PM,097XX S PRINCETON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0511,005,9,49,07,1176003,1840416,2025,01/24/2025 03:41:32 PM,41.717460008,-87.630973859,POINT (-87.630973859 41.717460008)
13722728,JJ117774,01/16/2025 10:00:00 PM,013XX W 82ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0613,006,17,71,08A,1168663,1850385,2025,01/24/2025 03:41:32 PM,41.744977571,-87.657570565,POINT (-87.657570565 41.744977571)
13723267,JJ117729,01/16/2025 10:00:00 PM,014XX E 66TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0321,003,5,42,07,1186860,1861188,2025,01/24/2025 03:41:32 PM,41.774210511,-87.590552872,POINT (-87.590552872 41.774210511)
13723091,JJ118216,01/16/2025 10:00:00 PM,048XX N SHERIDAN RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),false,false,2024,020,46,3,02,1168756,1932511,2025,01/24/2025 03:41:32 PM,41.970336247,-87.654851868,POINT (-87.654851868 41.970336247)
13722691,JJ117750,01/16/2025 10:00:00 PM,116XX S MAY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0524,005,21,53,07,1170749,1827692,2025,01/24/2025 03:41:32 PM,41.682659365,-87.650586494,POINT (-87.650586494 41.682659365)
13722893,JJ118037,01/16/2025 10:00:00 PM,0000X W HUBBARD ST,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1831,018,42,8,06,1176027,1903311,2025,01/24/2025 03:41:32 PM,41.890049339,-87.628998255,POINT (-87.628998255 41.890049339)
13738433,JJ136643,01/16/2025 10:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,false,false,0312,003,20,69,06,1180013,1862902,2025,02/05/2025 03:42:18 PM,41.779073436,-87.615600014,POINT (-87.615600014 41.779073436)
13722897,JJ117982,01/16/2025 10:00:00 PM,055XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1522,015,29,25,07,1139513,1897134,2025,01/24/2025 03:41:32 PM,41.873843031,-87.763245932,POINT (-87.763245932 41.873843031)
13722827,JJ117870,01/16/2025 10:00:00 PM,005XX W MADISON ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA BUS,false,false,0121,001,42,28,03,1173039,1900311,2025,01/24/2025 03:41:32 PM,41.881883933,-87.640060441,POINT (-87.640060441 41.881883933)
13722740,JJ117716,01/16/2025 09:56:00 PM,028XX W 79TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0835,008,18,70,08A,1158965,1852083,2025,01/24/2025 03:41:32 PM,41.749840651,-87.69305941,POINT (-87.69305941 41.749840651)
13722667,JJ117699,01/16/2025 09:55:00 PM,065XX S SANGAMON ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0723,007,16,68,08A,1171100,1861463,2025,01/24/2025 03:41:32 PM,41.775324144,-87.648317803,POINT (-87.648317803 41.775324144)
13722678,JJ117693,01/16/2025 09:55:00 PM,053XX S SAWYER AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,true,false,0822,008,14,63,18,1155623,1868935,2025,01/24/2025 03:41:32 PM,41.796152691,-87.704854768,POINT (-87.704854768 41.796152691)
13722681,JJ117698,01/16/2025 09:51:00 PM,007XX W 76TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0621,006,17,68,15,1172832,1854475,2025,01/24/2025 03:41:32 PM,41.756110196,-87.64217436,POINT (-87.64217436 41.756110196)
13724258,JJ117707,01/16/2025 09:50:00 PM,003XX N JEFFERSON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1214,012,34,28,26,1172268,1902723,2025,01/24/2025 03:41:32 PM,41.888519671,-87.64282025,POINT (-87.64282025 41.888519671)
13722693,JJ117687,01/16/2025 09:30:00 PM,120XX S LOOMIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0524,005,21,53,14,1169161,1824893,2025,01/24/2025 03:41:32 PM,41.675012818,-87.656480038,POINT (-87.656480038 41.675012818)
13722729,JJ117738,01/16/2025 09:30:00 PM,077XX S ADA ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,true,0612,006,17,71,04B,1168787,1853358,2025,01/24/2025 03:41:32 PM,41.753133218,-87.657030586,POINT (-87.657030586 41.753133218)
13722718,JJ117679,01/16/2025 09:28:00 PM,094XX S EWING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0432,004,10,52,07,1201587,1842924,2025,01/24/2025 03:41:32 PM,41.72373122,-87.537187159,POINT (-87.537187159 41.72373122)
13722715,JJ117674,01/16/2025 09:27:00 PM,001XX S DEARBORN ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,true,false,0112,001,34,32,08B,1175960,1899592,2025,01/24/2025 03:41:32 PM,41.879845704,-87.629356347,POINT (-87.629356347 41.879845704)
13722641,JJ117659,01/16/2025 09:26:00 PM,038XX W FLOURNOY ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,1133,011,24,26,18,1150815,1896753,2025,01/24/2025 03:41:32 PM,41.872584041,-87.721759949,POINT (-87.721759949 41.872584041)
13722670,JJ117694,01/16/2025 09:25:00 PM,007XX E 133RD ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,false,false,0533,005,10,54,04B,1183554,1817482,2025,01/24/2025 03:41:32 PM,41.654353626,-87.604029006,POINT (-87.604029006 41.654353626)
13734479,JJ131893,01/16/2025 09:20:00 PM,009XX W CARMEN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,2024,020,48,3,04A,1169154,1933967,2025,02/01/2025 03:40:37 PM,41.974322894,-87.653345913,POINT (-87.653345913 41.974322894)
13722747,JJ117722,01/16/2025 09:15:00 PM,001XX E 45TH ST,3960,INTIMIDATION,INTIMIDATION,STREET,false,false,0215,002,3,38,08A,1178047,1875291,2025,01/24/2025 03:41:32 PM,41.813114826,-87.62243189,POINT (-87.62243189 41.813114826)
13722645,JJ117670,01/16/2025 09:11:00 PM,015XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1822,018,27,8,06,1169505,1910252,2025,01/24/2025 03:41:32 PM,41.909240284,-87.65274758,POINT (-87.65274758 41.909240284)
13722687,JJ117664,01/16/2025 09:10:00 PM,019XX W CERMAK RD,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1034,010,25,31,06,1163777,1889420,2025,01/24/2025 03:41:32 PM,41.852198325,-87.674377204,POINT (-87.674377204 41.852198325)
13722654,JJ117677,01/16/2025 09:05:00 PM,064XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,POLICE FACILITY / VEHICLE PARKING LOT,false,false,2432,024,40,1,26,1164254,1943116,2025,01/24/2025 03:41:32 PM,41.999533347,-87.671104423,POINT (-87.671104423 41.999533347)
13722916,JJ118085,01/16/2025 09:00:00 PM,035XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0915,009,11,60,14,1171544,1881570,2025,01/24/2025 03:41:32 PM,41.830490151,-87.646100807,POINT (-87.646100807 41.830490151)
13722896,JJ117917,01/16/2025 09:00:00 PM,008XX N WOOD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1213,012,1,24,06,1164238,1905919,2025,01/24/2025 03:41:32 PM,41.897463271,-87.672218778,POINT (-87.672218778 41.897463271)
13722879,JJ117913,01/16/2025 09:00:00 PM,007XX N LOREL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1524,015,37,25,07,1140542,1904359,2025,01/24/2025 03:41:32 PM,41.893650526,-87.759290438,POINT (-87.759290438 41.893650526)
13722804,JJ117803,01/16/2025 09:00:00 PM,016XX W 80TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,false,0611,006,17,71,04B,1166946,1851665,2025,01/24/2025 03:41:32 PM,41.748526903,-87.663825429,POINT (-87.663825429 41.748526903)
13723601,JJ117658,01/16/2025 09:00:00 PM,092XX S WABASH AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,0634,006,6,49,26,1178335,1843744,2025,01/24/2025 03:41:32 PM,41.72653995,-87.62233209,POINT (-87.62233209 41.72653995)
13723002,JJ117988,01/16/2025 09:00:00 PM,081XX S LOOMIS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0613,006,17,71,08A,1168411,1850849,2025,01/24/2025 03:41:32 PM,41.746256279,-87.658480598,POINT (-87.658480598 41.746256279)
13723268,JJ117643,01/16/2025 08:51:00 PM,052XX W GRAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2515,025,36,19,06,1141191,1912901,2025,01/24/2025 03:41:32 PM,41.917078812,-87.756695962,POINT (-87.756695962 41.917078812)
13722703,JJ117702,01/16/2025 08:50:00 PM,011XX S STATE ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA TRAIN,true,false,0123,001,4,32,18,1176517,1895340,2025,01/24/2025 03:41:32 PM,41.868165405,-87.62743954,POINT (-87.62743954 41.868165405)
13723206,JJ118346,01/16/2025 08:49:00 PM,077XX S SOUTH SHORE DR,0580,STALKING,SIMPLE,CHA APARTMENT,false,false,0421,004,7,43,08A,1197235,1854771,2025,01/24/2025 03:41:32 PM,41.756349652,-87.552734295,POINT (-87.552734295 41.756349652)
13722717,JJ117690,01/16/2025 08:45:00 PM,050XX W CONGRESS PKWY,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1533,015,29,25,07,1142705,1897208,2025,01/24/2025 03:41:32 PM,41.873987322,-87.751524432,POINT (-87.751524432 41.873987322)
13722620,JJ117638,01/16/2025 08:45:00 PM,055XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,ALLEY,false,false,2023,020,48,77,08A,1167869,1936941,2025,01/24/2025 03:41:32 PM,41.982511524,-87.65798498,POINT (-87.65798498 41.982511524)
13722627,JJ117650,01/16/2025 08:45:00 PM,015XX W DEVON AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,false,false,2433,024,48,77,10,1164637,1942592,2025,01/24/2025 03:41:32 PM,41.998087341,-87.66971041,POINT (-87.66971041 41.998087341)
13722648,JJ117642,01/16/2025 08:44:00 PM,049XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1532,015,37,25,14,1143236,1903538,2025,01/24/2025 03:41:32 PM,41.89134772,-87.749416692,POINT (-87.749416692 41.89134772)
13722672,JJ117636,01/16/2025 08:40:00 PM,015XX W 33RD ST,0334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,false,false,0912,009,12,59,03,1166692,1882884,2025,01/24/2025 03:41:32 PM,41.834201033,-87.663865352,POINT (-87.663865352 41.834201033)
13722700,JJ117680,01/16/2025 08:36:00 PM,127XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0523,005,9,53,15,1177256,1820656,2025,01/24/2025 03:41:32 PM,41.663207508,-87.626978114,POINT (-87.626978114 41.663207508)
13722682,JJ117706,01/16/2025 08:35:00 PM,012XX W 79TH ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,COMMERCIAL / BUSINESS OFFICE,false,false,0612,006,17,71,03,1169539,1852401,2025,01/24/2025 03:41:32 PM,41.750490827,-87.654302474,POINT (-87.654302474 41.750490827)
13722730,JJ117663,01/16/2025 08:35:00 PM,040XX W HIRSCH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2534,025,36,23,08A,1149150,1909015,2025,01/24/2025 03:41:32 PM,41.906264681,-87.72755514,POINT (-87.72755514 41.906264681)
13722629,JJ117630,01/16/2025 08:31:00 PM,010XX W GRANVILLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2433,024,48,77,08B,1168406,1941352,2025,01/24/2025 03:41:32 PM,41.994603768,-87.65588171,POINT (-87.65588171 41.994603768)
13722684,JJ117695,01/16/2025 08:30:00 PM,070XX S LOWE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0732,007,6,68,08B,1173186,1858153,2025,01/24/2025 03:41:32 PM,41.766195265,-87.64076851,POINT (-87.64076851 41.766195265)
13724460,JJ119560,01/16/2025 08:30:00 PM,013XX W Norwood St,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2433,024,48,77,06,1166255,1940306,2025,01/24/2025 03:41:32 PM,41.991779941,-87.663824114,POINT (-87.663824114 41.991779941)
13723862,JJ119267,01/16/2025 08:30:00 PM,019XX W OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1221,012,36,24,14,1163436,1904030,2025,01/24/2025 03:41:32 PM,41.892296629,-87.675217638,POINT (-87.675217638 41.892296629)
13722658,JJ117666,01/16/2025 08:30:00 PM,039XX N KILPATRICK AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,true,false,1731,017,45,15,26,1144400,1925812,2025,01/24/2025 03:41:32 PM,41.952448004,-87.744580197,POINT (-87.744580197 41.952448004)
13723142,JJ117634,01/16/2025 08:30:00 PM,037XX S DEARBORN ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0213,002,3,35,08A,1176564,1880313,2025,01/24/2025 03:41:32 PM,41.826929163,-87.627720274,POINT (-87.627720274 41.826929163)
13722835,JJ117905,01/16/2025 08:30:00 PM,099XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2232,022,21,73,14,1171733,1838993,2025,01/24/2025 03:41:32 PM,41.713649612,-87.646654634,POINT (-87.646654634 41.713649612)
13722605,JJ117629,01/16/2025 08:30:00 PM,002XX N COLUMBUS DR,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,true,false,0114,001,42,32,18,1178296,1902164,2025,01/24/2025 03:41:32 PM,41.886850504,-87.620700551,POINT (-87.620700551 41.886850504)
13722606,JJ117627,01/16/2025 08:28:00 PM,008XX S CALIFORNIA AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,true,false,1135,011,28,27,18,1157831,1896133,2025,01/24/2025 03:41:32 PM,41.870742637,-87.69601785,POINT (-87.69601785 41.870742637)
13724459,JJ119484,01/16/2025 08:25:00 PM,0000X N state st,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0112,001,34,32,06,1176364,1900524,2025,01/24/2025 03:41:32 PM,41.882394062,-87.627844798,POINT (-87.627844798 41.882394062)
13722665,JJ117626,01/16/2025 08:24:00 PM,056XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0824,008,15,63,08B,1160994,1867077,2025,01/24/2025 03:41:32 PM,41.790944652,-87.68521019,POINT (-87.68521019 41.790944652)
13722683,JJ117628,01/16/2025 08:24:00 PM,014XX W 103RD ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,true,false,2213,022,19,72,18,1168683,1836458,2025,01/24/2025 03:41:32 PM,41.706759383,-87.657897692,POINT (-87.657897692 41.706759383)
13722909,JJ118043,01/16/2025 08:23:00 PM,036XX S UNION AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0915,009,11,60,06,1172231,1880748,2025,01/24/2025 03:41:32 PM,41.828219399,-87.643604407,POINT (-87.643604407 41.828219399)
13729651,JJ125939,01/16/2025 08:21:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0112,001,34,32,06,1176364,1900524,2025,01/26/2025 03:40:46 PM,41.882394062,-87.627844798,POINT (-87.627844798 41.882394062)
13722661,JJ117622,01/16/2025 08:20:00 PM,062XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0314,003,20,42,08B,1186610,1863988,2025,01/24/2025 03:41:32 PM,41.781899869,-87.591380753,POINT (-87.591380753 41.781899869)
13726071,JJ121486,01/16/2025 08:15:00 PM,009XX S Racine Ave,0810,THEFT,OVER $500,SIDEWALK,false,false,1232,012,34,28,06,1168521,1895960,2025,01/24/2025 03:41:32 PM,41.870043411,-87.656776294,POINT (-87.656776294 41.870043411)
13722634,JJ117624,01/16/2025 08:15:00 PM,131XX S ESCANABA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0433,004,10,55,26,1197437,1818517,2025,01/24/2025 03:41:32 PM,41.656860248,-87.553197668,POINT (-87.553197668 41.656860248)
13722663,JJ117637,01/16/2025 08:14:00 PM,080XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0631,006,6,44,08B,1180969,1851830,2025,01/24/2025 03:41:32 PM,41.748668769,-87.612435447,POINT (-87.612435447 41.748668769)
13722652,JJ117633,01/16/2025 08:13:00 PM,102XX W ZEMKE RD,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,false,1654,016,41,76,26,1106955,1941060,2025,01/24/2025 03:41:32 PM,41.994913946,-87.881937669,POINT (-87.881937669 41.994913946)
13722587,JJ117607,01/16/2025 08:10:00 PM,039XX W 13TH ST,2026,NARCOTICS,POSSESS - PCP,STREET,true,false,1011,010,24,29,18,1150171,1893750,2025,01/24/2025 03:41:32 PM,41.864356028,-87.724202617,POINT (-87.724202617 41.864356028)
13722633,JJ117614,01/16/2025 08:09:00 PM,069XX S HALSTED ST,1020,ARSON,BY FIRE,CONVENIENCE STORE,false,false,0732,007,6,68,09,1172163,1858942,2025,01/24/2025 03:41:32 PM,41.768382919,-87.644495002,POINT (-87.644495002 41.768382919)
13724457,JJ119478,01/16/2025 08:06:00 PM,0000X N state st,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0112,001,34,32,06,1176364,1900524,2025,01/24/2025 03:41:32 PM,41.882394062,-87.627844798,POINT (-87.627844798 41.882394062)
13722607,JJ117606,01/16/2025 08:01:00 PM,008XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1211,012,26,24,14,1156565,1905712,2025,01/24/2025 03:41:32 PM,41.897054035,-87.700406414,POINT (-87.700406414 41.897054035)
28565,JJ117484,01/16/2025 08:01:00 PM,020XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,true,0931,009,15,61,01A,1163636,1873496,2025,01/24/2025 03:41:32 PM,41.808504114,-87.675342372,POINT (-87.675342372 41.808504114)
13724210,JJ119738,01/16/2025 08:00:00 PM,008XX W VAN BUREN ST,0810,THEFT,OVER $500,STREET,false,false,1232,012,34,28,06,1170981,1898392,2025,01/24/2025 03:41:32 PM,41.876663435,-87.64767362,POINT (-87.64767362 41.876663435)
13723453,JJ118630,01/16/2025 08:00:00 PM,090XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0423,004,7,48,14,1194730,1845554,2025,01/24/2025 03:41:32 PM,41.731119453,-87.562217109,POINT (-87.562217109 41.731119453)
13722811,JJ117862,01/16/2025 08:00:00 PM,022XX W 51ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0931,009,15,63,07,1162223,1870807,2025,01/24/2025 03:41:32 PM,41.801154735,-87.680599856,POINT (-87.680599856 41.801154735)
13722921,JJ117991,01/16/2025 08:00:00 PM,014XX W 47TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0924,009,15,61,06,1167592,1873584,2025,01/24/2025 03:41:32 PM,41.808661566,-87.660830123,POINT (-87.660830123 41.808661566)
13740141,JJ117683,01/16/2025 08:00:00 PM,045XX S MC DOWELL AVE,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,TAVERN / LIQUOR STORE,true,false,0924,009,15,61,16,1167513,1874661,2025,02/08/2025 03:40:28 PM,41.811618669,-87.661088978,POINT (-87.661088978 41.811618669)
13724849,JJ120359,01/16/2025 08:00:00 PM,015XX W WABANSIA AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE,false,false,1433,014,32,24,26,1165548,1911393,2025,01/24/2025 03:41:32 PM,41.912456498,-87.667251211,POINT (-87.667251211 41.912456498)
13724098,JJ119514,01/16/2025 08:00:00 PM,003XX E NORTH WATER ST,0810,THEFT,OVER $500,HOTEL / MOTEL,false,false,1834,018,42,8,06,1178425,1903153,2025,01/24/2025 03:41:32 PM,41.889561428,-87.620196651,POINT (-87.620196651 41.889561428)
13722636,JJ117592,01/16/2025 08:00:00 PM,028XX E 127TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,false,false,0433,004,10,55,26,1197176,1821357,2025,01/24/2025 03:41:32 PM,41.664660017,-87.55405873,POINT (-87.55405873 41.664660017)
13722882,JJ117964,01/16/2025 08:00:00 PM,038XX S MICHIGAN AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0213,002,3,35,06,1177828,1879596,2025,01/24/2025 03:41:32 PM,41.824933076,-87.623104662,POINT (-87.623104662 41.824933076)
13722632,JJ117605,01/16/2025 07:59:00 PM,087XX S MANISTEE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0423,004,7,46,08A,1196149,1847583,2025,01/24/2025 03:41:32 PM,41.736652196,-87.556951859,POINT (-87.556951859 41.736652196)
13722617,JJ117613,01/16/2025 07:59:00 PM,030XX E 87TH ST,2022,NARCOTICS,POSSESS - COCAINE,SIDEWALK,true,false,0424,004,10,46,18,1197737,1847864,2025,01/24/2025 03:41:32 PM,41.737383824,-87.551124714,POINT (-87.551124714 41.737383824)
13722631,JJ117662,01/16/2025 07:57:00 PM,002XX N KEYSTONE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,true,false,1114,011,28,26,18,1149363,1900780,2025,01/24/2025 03:41:32 PM,41.883662848,-87.726986486,POINT (-87.726986486 41.883662848)
13722544,JJ117597,01/16/2025 07:55:00 PM,041XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1115,011,28,26,14,1148750,1898688,2025,01/24/2025 03:41:32 PM,41.877934028,-87.729291563,POINT (-87.729291563 41.877934028)
13722626,JJ117594,01/16/2025 07:52:00 PM,045XX S DREXEL BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0221,002,4,39,08A,1182955,1875130,2025,01/24/2025 03:41:32 PM,41.812560204,-87.604434374,POINT (-87.604434374 41.812560204)
13722770,JJ117771,01/16/2025 07:45:00 PM,025XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,false,false,1431,014,1,22,06,1159074,1913198,2025,01/24/2025 03:41:32 PM,41.917545057,-87.690985312,POINT (-87.690985312 41.917545057)
13722719,JJ117715,01/16/2025 07:43:00 PM,043XX S GREENWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,0222,002,4,39,26,1184315,1876489,2025,01/24/2025 03:41:32 PM,41.816257635,-87.599403378,POINT (-87.599403378 41.816257635)
13722546,JJ117598,01/16/2025 07:41:00 PM,001XX W LOWER WACKER DR,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,true,false,0122,001,42,32,18,1175307,1902127,2025,01/24/2025 03:41:32 PM,41.886816564,-87.631677946,POINT (-87.631677946 41.886816564)
13722625,JJ117580,01/16/2025 07:39:00 PM,009XX N LAVERGNE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1531,015,37,25,15,1142855,1905713,2025,01/24/2025 03:41:32 PM,41.89732328,-87.750761705,POINT (-87.750761705 41.89732328)
13722826,JJ117848,01/16/2025 07:39:00 PM,122XX S UNION AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0523,005,21,53,11,1173868,1823609,2025,01/24/2025 03:41:32 PM,41.671386559,-87.639289461,POINT (-87.639289461 41.671386559)
13722822,JJ117865,01/16/2025 07:33:00 PM,028XX E 127TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0433,004,10,55,26,1197176,1821357,2025,01/24/2025 03:41:32 PM,41.664660017,-87.55405873,POINT (-87.55405873 41.664660017)
13724172,JJ119571,01/16/2025 07:30:00 PM,023XX W WOLFRAM ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1432,014,32,21,07,1160248,1918874,2025,01/24/2025 03:41:32 PM,41.933096182,-87.686514695,POINT (-87.686514695 41.933096182)
13722547,JJ117589,01/16/2025 07:30:00 PM,052XX N CLARK ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,2012,020,40,77,08B,1165050,1934711,2025,01/24/2025 03:41:32 PM,41.976452854,-87.66841621,POINT (-87.66841621 41.976452854)
13722651,JJ117618,01/16/2025 07:30:00 PM,035XX S MICHIGAN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,OTHER (SPECIFY),false,false,0213,002,3,35,17,1177772,1881665,2025,01/24/2025 03:41:32 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
13722674,JJ117647,01/16/2025 07:30:00 PM,014XX N DAYTON ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1822,018,27,8,06,1170424,1909391,2025,01/24/2025 03:41:32 PM,41.906857592,-87.649396829,POINT (-87.649396829 41.906857592)
